pm,stator_yoke,stator_tooth,stator_winding
-0.62702733,-0.7928463,-0.63621134,-0.46769947
-0.63370466,-0.789499,-0.634151,-0.46554726
-0.63913226,-0.7862088,-0.63189316,-0.46311796
-0.64523536,-0.78311205,-0.6299851,-0.46111232
-0.6493075,-0.7808661,-0.62858677,-0.45961416
-0.64817476,-0.78258103,-0.63014406,-0.46132392
-0.6449479,-0.7848141,-0.6317785,-0.4630541
-0.6493023,-0.78478575,-0.63288057,-0.46438515
-0.6575032,-0.78356904,-0.63367695,-0.46548292
-0.66163284,-0.78403294,-0.6352556,-0.46740535
-0.65879506,-0.7867724,-0.63753,-0.46988347
-0.65259737,-0.79051733,-0.64010495,-0.47266924
-0.6478101,-0.79349536,-0.6421543,-0.47483882
-0.64344,-0.79590845,-0.64370966,-0.47648317
-0.6452214,-0.7960363,-0.64423645,-0.47710377
-0.64846104,-0.7940112,-0.64283454,-0.47556868
-0.65457016,-0.7906041,-0.64061856,-0.47318128
-0.6652658,-0.78545755,-0.63766277,-0.47018024
-0.6722237,-0.7794828,-0.6330205,-0.46514282
-0.6787189,-0.77506673,-0.62982094,-0.46171114
-0.6797174,-0.7725007,-0.627285,-0.45887756
-0.68058485,-0.7704899,-0.62519574,-0.45647824
-0.67770374,-0.77035713,-0.6242744,-0.4553501
-0.6674784,-0.77380925,-0.62537515,-0.45628178
-0.6531109,-0.77935386,-0.62774915,-0.4585697
-0.6319341,-0.78752184,-0.63131905,-0.46208915
-0.6190996,-0.79329246,-0.6343641,-0.46526384
-0.6063609,-0.79755604,-0.6359279,-0.46678835
-0.59734446,-0.8008498,-0.6373691,-0.4682768
-0.6040024,-0.80263156,-0.64104366,-0.4725741
-0.6130689,-0.8032879,-0.6440303,-0.4761028
-0.61756665,-0.8035364,-0.64545363,-0.4777409
-0.6077433,-0.80593467,-0.6458092,-0.47798538
-0.5906319,-0.80885357,-0.64478487,-0.47652358
-0.57489395,-0.80960923,-0.64138585,-0.47238654
-0.56526065,-0.8082203,-0.6371443,-0.46749687
-0.5582239,-0.8059653,-0.6326774,-0.4624769
-0.5549942,-0.80450845,-0.6299781,-0.45940214
-0.55210304,-0.80166847,-0.62576586,-0.45472565
-0.54717004,-0.79739183,-0.61942196,-0.44774112
-0.5479218,-0.7952994,-0.61713076,-0.44514948
-0.5583408,-0.7955059,-0.62054336,-0.4489577
-0.5738934,-0.79556847,-0.6249445,-0.45395207
-0.58864796,-0.79379654,-0.62698126,-0.45638537
-0.60764444,-0.79167587,-0.62963253,-0.45972866
-0.62995565,-0.7882066,-0.6314534,-0.46217903
-0.64817137,-0.7840644,-0.6315728,-0.46273464
-0.65923434,-0.78154033,-0.6316923,-0.46318644
-0.6655829,-0.78021246,-0.63189334,-0.46356776
-0.6677493,-0.7810602,-0.6334367,-0.4654236
-0.6625962,-0.78528017,-0.63678545,-0.46911794
-0.640052,-0.79584396,-0.64264905,-0.47513938
-0.60453033,-0.8062685,-0.6452865,-0.47733483
-0.58223414,-0.80945134,-0.6431222,-0.47457832
-0.57013434,-0.809274,-0.6396415,-0.47051477
-0.5603146,-0.80757815,-0.6349971,-0.46513575
-0.554597,-0.8055564,-0.6309546,-0.46058953
-0.55044365,-0.8033082,-0.6270286,-0.45623112
-0.54588354,-0.799713,-0.62151843,-0.45011538
-0.5428014,-0.7960421,-0.61646616,-0.44458395
-0.54121506,-0.7928098,-0.6124611,-0.44010496
-0.5426257,-0.79025924,-0.610028,-0.43741524
-0.54344845,-0.7883793,-0.6080416,-0.4353349
-0.53886056,-0.7856237,-0.6038171,-0.43078038
-0.5350527,-0.7839539,-0.6011325,-0.42800683
-0.534602,-0.7844378,-0.60157454,-0.42856017
-0.534551,-0.78579867,-0.60295254,-0.43006268
-0.53415143,-0.7872226,-0.6044925,-0.4317871
-0.53653395,-0.7916369,-0.6100077,-0.4377682
-0.53845996,-0.7953246,-0.61476654,-0.44288188
-0.53965205,-0.79807574,-0.618161,-0.44663274
-0.54348516,-0.8014442,-0.6229945,-0.45182315
-0.55177414,-0.8057412,-0.63036484,-0.45997354
-0.55495113,-0.8072289,-0.6329894,-0.46290028
-0.54755455,-0.8049987,-0.6283113,-0.45769238
-0.5413315,-0.80174726,-0.62276566,-0.45160174
-0.53579175,-0.7980933,-0.6170678,-0.44549775
-0.53229916,-0.7954594,-0.6132908,-0.44146046
-0.5299604,-0.7930203,-0.6100023,-0.43793544
-0.5282315,-0.78940237,-0.60560036,-0.43319422
-0.52695733,-0.7859351,-0.601582,-0.4289572
-0.52733177,-0.78320634,-0.59869194,-0.42586905
-0.528722,-0.7811698,-0.5967338,-0.42364442
-0.528472,-0.77946824,-0.59485316,-0.4215268
-0.5329286,-0.7822122,-0.5986953,-0.42552578
-0.5387401,-0.7859841,-0.60419905,-0.43120238
-0.5366474,-0.78709847,-0.6049129,-0.43212637
-0.53052926,-0.7866621,-0.6030388,-0.4303418
-0.5265305,-0.7870209,-0.6026552,-0.43015817
-0.5233038,-0.78746593,-0.60263765,-0.4304465
-0.5208697,-0.78799933,-0.60287756,-0.43092787
-0.5194982,-0.7883022,-0.6030492,-0.43132004
-0.5185539,-0.78864557,-0.6032984,-0.43174863
-0.5162763,-0.7873862,-0.6016912,-0.43022624
-0.513011,-0.78450096,-0.5982229,-0.42672786
-0.5098604,-0.7814865,-0.59478533,-0.4234765
-0.5050837,-0.77673936,-0.589528,-0.41849074
-0.5003012,-0.7709672,-0.5835196,-0.41299173
-0.4967181,-0.76532423,-0.5779451,-0.40797257
-0.49442366,-0.76059717,-0.5730244,-0.40302038
-0.49395972,-0.75685686,-0.5691166,-0.39884728
-0.49340647,-0.7538127,-0.56588024,-0.39536318
-0.49151605,-0.7493413,-0.5614665,-0.39108932
-0.48937535,-0.74526834,-0.55744123,-0.38720855
-0.48839098,-0.74362713,-0.5559758,-0.3859811
-0.48815805,-0.74520504,-0.55755943,-0.38768002
-0.49088815,-0.75133246,-0.5635781,-0.39350265
-0.4959166,-0.76003915,-0.5720923,-0.40141326
-0.50115895,-0.7675517,-0.5797958,-0.40868524
-0.5049155,-0.77323186,-0.5858191,-0.41453987
-0.5071417,-0.77751464,-0.59038657,-0.4190529
-0.5092238,-0.7807464,-0.59400636,-0.42276254
-0.5108927,-0.78303593,-0.5965393,-0.42525142
-0.5116274,-0.78437054,-0.5980179,-0.4267719
-0.5097908,-0.78251463,-0.59598315,-0.42493257
-0.5045909,-0.77700514,-0.58995044,-0.4192213
-0.5003249,-0.7721499,-0.58476067,-0.41432223
-0.49747646,-0.76781964,-0.5802375,-0.40995446
-0.49504215,-0.76299995,-0.57528293,-0.4050903
-0.49224734,-0.75775194,-0.5700849,-0.40019736
-0.48928744,-0.7518019,-0.56421614,-0.3945864
-0.48878944,-0.7484739,-0.56103307,-0.39146948
-0.48782718,-0.74510634,-0.55763143,-0.38798648
-0.4881569,-0.743954,-0.55643475,-0.38663915
-0.49037787,-0.7464646,-0.55863476,-0.3883342
-0.4941966,-0.7514343,-0.56353897,-0.39284784
-0.49745524,-0.75712395,-0.56922436,-0.39824256
-0.4999848,-0.76239395,-0.5746949,-0.4037098
-0.5032463,-0.7680845,-0.58065194,-0.40956834
-0.50638014,-0.7733972,-0.58627033,-0.41508004
-0.50859535,-0.7778438,-0.59099877,-0.41975895
-0.51035535,-0.7811537,-0.59468824,-0.4235438
-0.5106364,-0.7824659,-0.5961492,-0.42513564
-0.5104732,-0.7827581,-0.596469,-0.4255435
-0.51137555,-0.7834909,-0.5972343,-0.42613122
-0.5124341,-0.7836399,-0.59755045,-0.42647436
-0.5117401,-0.7826048,-0.59635246,-0.4252479
-0.51076186,-0.78017414,-0.59365976,-0.42241353
-0.5114823,-0.7778374,-0.59125406,-0.4197723
-0.5119625,-0.7748836,-0.58820844,-0.416511
-0.5088766,-0.76953834,-0.58239645,-0.41067988
-0.5013733,-0.760216,-0.5723795,-0.40092444
-0.49946088,-0.7573716,-0.5693125,-0.39782643
-0.5025258,-0.7596532,-0.5716732,-0.39982226
-0.5108799,-0.7670199,-0.5796498,-0.407124
-0.51923114,-0.77523875,-0.5890426,-0.4162016
-0.519428,-0.7778713,-0.59188706,-0.41931045
-0.5189773,-0.7795592,-0.5936051,-0.42106995
-0.5236974,-0.78536546,-0.6005279,-0.42826003
-0.53712106,-0.79558444,-0.6146033,-0.44278327
-0.55256605,-0.8032438,-0.6277567,-0.45706993
-0.55953664,-0.8059099,-0.63290745,-0.46286553
-0.5647363,-0.80750316,-0.6362474,-0.4665798
-0.5699858,-0.8082713,-0.63862985,-0.46928585
-0.5734305,-0.8077736,-0.63911754,-0.46987936
-0.5757214,-0.8074695,-0.63928837,-0.47006175
-0.57690656,-0.80662733,-0.63858443,-0.4692834
-0.5735447,-0.80459255,-0.63532984,-0.46557465
-0.57916546,-0.80243653,-0.63431114,-0.46452534
-0.58777606,-0.79997665,-0.6338915,-0.4641372
-0.59840244,-0.7967273,-0.63301736,-0.46335208
-0.6150133,-0.7911269,-0.63114876,-0.46167892
-0.6332222,-0.7849932,-0.62902725,-0.45969602
-0.648174,-0.77905893,-0.62633556,-0.45700496
-0.66092026,-0.774332,-0.6244127,-0.4551565
-0.6681246,-0.7729365,-0.6246994,-0.45561832
-0.6687011,-0.77480155,-0.6269029,-0.45814145
-0.66703445,-0.7775043,-0.6294485,-0.46095425
-0.6655553,-0.78056645,-0.63238883,-0.46423548
-0.66242915,-0.7832011,-0.6346067,-0.4667117
-0.6654608,-0.7835851,-0.63584286,-0.46822697
-0.67499787,-0.7799606,-0.63439035,-0.4668937
-0.68848306,-0.77292085,-0.63026935,-0.4626756
-0.70864934,-0.76023185,-0.6218613,-0.4538908
-0.7410767,-0.7402599,-0.6083693,-0.439623
-0.76415646,-0.72712135,-0.59939843,-0.42996782
-0.77889216,-0.7199758,-0.5946112,-0.4246875
-0.78007907,-0.7182313,-0.59298897,-0.422886
-0.7604593,-0.7264471,-0.59779096,-0.42805433
-0.7383727,-0.7386009,-0.6055862,-0.43624198
-0.7108638,-0.75332385,-0.6145409,-0.44553328
-0.67480606,-0.77077395,-0.62414324,-0.45530307
-0.6324204,-0.7851746,-0.62901247,-0.45971537
-0.5949156,-0.79115427,-0.62589025,-0.45550144
-0.56793237,-0.79101384,-0.6182826,-0.44662127
-0.5518737,-0.7897778,-0.6121356,-0.43980214
-0.54211557,-0.788527,-0.6079241,-0.4353574
-0.5354815,-0.7877319,-0.6053844,-0.4327992
-0.5338357,-0.79003835,-0.6073951,-0.4349076
-0.5341786,-0.7932313,-0.611035,-0.43894288
-0.53127015,-0.7938528,-0.6111802,-0.43925437
-0.5314795,-0.7958863,-0.61356187,-0.441838
-0.5345322,-0.7989928,-0.61784303,-0.44649124
-0.53980225,-0.8020916,-0.6227204,-0.45164418
-0.5533504,-0.8062556,-0.63145137,-0.46113968
-0.57362026,-0.8079862,-0.639171,-0.46996084
-0.5899579,-0.8063797,-0.64168257,-0.4730261
-0.6043978,-0.8026258,-0.6411855,-0.47272256
-0.6221693,-0.79691476,-0.6393415,-0.47103328
-0.63992864,-0.78938854,-0.6354954,-0.4671069
-0.6472669,-0.7838959,-0.6312803,-0.46247733
-0.65104514,-0.7805948,-0.6286099,-0.45958102
-0.6594152,-0.7759513,-0.62564623,-0.45644522
-0.6666079,-0.77149934,-0.6226811,-0.45330334
-0.6712158,-0.7697989,-0.6219658,-0.45258275
-0.67319083,-0.77087694,-0.6236398,-0.4545367
-0.6722284,-0.7731328,-0.62584734,-0.45694757
-0.6704434,-0.7761908,-0.6287104,-0.46012563
-0.66368735,-0.78112316,-0.63242495,-0.4641478
-0.6459116,-0.79122406,-0.6390133,-0.47118512
-0.62387943,-0.7998994,-0.643117,-0.47535735
-0.6145489,-0.8028848,-0.64417124,-0.4763442
-0.61815256,-0.8027777,-0.6449954,-0.47737348
-0.6271369,-0.8009739,-0.6452042,-0.4778204
-0.64038813,-0.795815,-0.6428892,-0.47552907
-0.65352446,-0.7897773,-0.63960016,-0.47215188
-0.66285485,-0.78474784,-0.6364555,-0.4688479
-0.6717942,-0.77927834,-0.63265944,-0.4647308
-0.67951715,-0.77383184,-0.62869346,-0.46047986
-0.6822757,-0.7702822,-0.62551546,-0.45694977
-0.68437135,-0.76707983,-0.6225009,-0.45357275
-0.6866118,-0.76471484,-0.6203874,-0.4512135
-0.6858836,-0.7631771,-0.6186128,-0.4492424
-0.68547547,-0.76336247,-0.61869574,-0.44932353
-0.68705684,-0.76349455,-0.6192734,-0.45007306
-0.69788754,-0.7584468,-0.6166107,-0.44738895
-0.7241495,-0.74387425,-0.60769856,-0.43817627
-0.7575004,-0.7256256,-0.59615546,-0.4260841
-0.7905163,-0.71129715,-0.5874336,-0.41661415
-0.8095402,-0.70725965,-0.5861091,-0.41492632
-0.81190234,-0.70871395,-0.5880305,-0.41709796
-0.812338,-0.70986724,-0.5893088,-0.41851693
-0.8241287,-0.7082612,-0.58914596,-0.41804355
-0.84204036,-0.70535135,-0.58819056,-0.41641825
-0.8564851,-0.7038833,-0.5880799,-0.41564277
-0.8645343,-0.70302194,-0.5879289,-0.41508305
-0.8679288,-0.7010547,-0.58609873,-0.41281375
-0.8739184,-0.6987508,-0.58408225,-0.41014624
-0.8807925,-0.6958807,-0.58154124,-0.4068528
-0.8851157,-0.69247407,-0.57822794,-0.4028591
-0.8855405,-0.68938595,-0.5749972,-0.39924103
-0.88950217,-0.6871566,-0.5729073,-0.39664492
-0.896068,-0.6850535,-0.5710399,-0.39404058
-0.9034458,-0.6843998,-0.57079303,-0.39321762
-0.9069909,-0.68562573,-0.5722977,-0.39461362
-0.9111424,-0.6880305,-0.5750487,-0.3973056
-0.91571844,-0.6909237,-0.5783194,-0.40050867
-0.9094029,-0.69310176,-0.580361,-0.40336126
-0.9024574,-0.69550914,-0.5825404,-0.4063571
-0.89393985,-0.69789094,-0.58457977,-0.4093134
-0.88940847,-0.69981647,-0.58635914,-0.41165817
-0.88767844,-0.70145583,-0.5879867,-0.41359767
-0.88455606,-0.70266366,-0.5890784,-0.4150589
-0.87427735,-0.70235234,-0.5879769,-0.41451153
-0.85383636,-0.70264935,-0.5865135,-0.41401166
-0.8436534,-0.7032185,-0.5860711,-0.41394848
-0.8583023,-0.70082235,-0.5849266,-0.4119498
-0.8738773,-0.6986078,-0.5839044,-0.40992934
-0.87934613,-0.6967534,-0.5823449,-0.4078295
-0.8835815,-0.6952042,-0.581026,-0.40609264
-0.90326774,-0.6927522,-0.5797008,-0.40317744
-0.9238872,-0.68987966,-0.577669,-0.39912608
-0.91906476,-0.68632746,-0.57364124,-0.39507017
-0.91823983,-0.685259,-0.5724533,-0.393813
-0.91366684,-0.6859479,-0.57289445,-0.3946314
-0.9032866,-0.6865677,-0.5730237,-0.3956502
-0.9008978,-0.68909097,-0.57555234,-0.39863783
-0.89963484,-0.69223064,-0.57878464,-0.40230507
-0.8910799,-0.69455874,-0.5807246,-0.4051091
-0.87558657,-0.6972721,-0.58255315,-0.4082477
-0.86329126,-0.7004536,-0.5849424,-0.41166294
-0.85462296,-0.7025704,-0.5864488,-0.4138465
-0.850882,-0.70416063,-0.5877768,-0.41551697
-0.8456121,-0.704537,-0.587642,-0.4155973
-0.8393365,-0.7043302,-0.5867388,-0.41481906
-0.84028804,-0.70355105,-0.5859915,-0.41392007
-0.85099363,-0.70032793,-0.5836894,-0.4108954
-0.86913604,-0.6966663,-0.58145154,-0.4074579
-0.8829511,-0.69366723,-0.57938415,-0.40433487
-0.8926469,-0.69058645,-0.5767405,-0.40068138
-0.9050102,-0.68774366,-0.57444173,-0.39715916
-0.90895003,-0.685675,-0.57239336,-0.39450312
-0.91918373,-0.68373185,-0.5709089,-0.39205512
-0.94169337,-0.6839895,-0.5721412,-0.39134187
-0.987002,-0.6907405,-0.5809476,-0.39638937
-1.0560524,-0.7116692,-0.60610735,-0.4163993
-1.1033394,-0.73288953,-0.6321795,-0.44015914
-1.1201253,-0.74352413,-0.6454943,-0.4533978
-1.0861644,-0.73196733,-0.63053274,-0.44050443
-1.0590007,-0.72457564,-0.621039,-0.43306175
-1.0356524,-0.71997297,-0.6150643,-0.4291621
-1.0074341,-0.7149699,-0.6085587,-0.42519102
-0.9696792,-0.7086224,-0.6001243,-0.41986156
-0.93822587,-0.70476156,-0.5945074,-0.4166992
-0.9119216,-0.7021781,-0.59031373,-0.41433865
-0.89193565,-0.70087004,-0.58762,-0.41285205
-0.8777243,-0.69931054,-0.58491695,-0.4107863
-0.8723641,-0.69726396,-0.5823182,-0.40820947
-0.8628665,-0.69491446,-0.57901204,-0.4050296
-0.86168677,-0.69195783,-0.57579404,-0.40150374
-0.8723905,-0.6882765,-0.5727724,-0.39751425
-0.8889564,-0.6850384,-0.5705045,-0.3938896
-0.90126944,-0.683383,-0.5695081,-0.39188075
-0.90115553,-0.68292576,-0.569003,-0.39131582
-0.90016043,-0.6839651,-0.57006025,-0.39258137
-0.89657795,-0.6856831,-0.5716966,-0.39469713
-0.898003,-0.6878351,-0.5740865,-0.3972685
-0.903699,-0.69111216,-0.5779301,-0.4011277
-0.92654914,-0.69544023,-0.583766,-0.40568662
-0.9383134,-0.69910955,-0.58828235,-0.4096419
-0.9413786,-0.7025851,-0.5921718,-0.41368353
-0.95820683,-0.7063061,-0.5970424,-0.4175397
-0.9397058,-0.7050888,-0.5949418,-0.41705367
-0.9272313,-0.7037061,-0.59283805,-0.41586873
-0.9183194,-0.7025453,-0.59111845,-0.41473985
-0.9090251,-0.7008896,-0.58877707,-0.41287115
-0.891559,-0.6993923,-0.5860364,-0.41112518
-0.87467813,-0.69754195,-0.5828315,-0.40867513
-0.8699287,-0.6951804,-0.5799715,-0.40578696
-0.85637367,-0.69353545,-0.5770306,-0.40320045
-0.83435017,-0.693307,-0.5745808,-0.40140277
-0.8085427,-0.6972896,-0.5755161,-0.40312448
-0.79098,-0.70325965,-0.57905245,-0.40726233
-0.7811743,-0.70738727,-0.5816322,-0.41013172
-0.7734676,-0.7113382,-0.58428645,-0.41301417
-0.7645953,-0.71792704,-0.5894298,-0.41864058
-0.75529414,-0.72481924,-0.59481925,-0.42455968
-0.7475876,-0.73196733,-0.6006943,-0.43099448
-0.7396719,-0.73908114,-0.6064467,-0.43726003
-0.72674274,-0.74908626,-0.6140466,-0.44545904
-0.7127839,-0.7590772,-0.62130296,-0.4532146
-0.7032662,-0.7659553,-0.6263491,-0.45866346
-0.6951641,-0.7711393,-0.629881,-0.4623993
-0.6912635,-0.7729119,-0.6307845,-0.4632742
-0.6880649,-0.7744206,-0.63159186,-0.464071
-0.6846206,-0.7750857,-0.63147116,-0.46382806
-0.68497366,-0.7735314,-0.6298683,-0.46203142
-0.6862457,-0.7710483,-0.62748176,-0.4593578
-0.6925855,-0.76579773,-0.62336856,-0.45490056
-0.7111111,-0.75309473,-0.6143107,-0.44519794
-0.73510206,-0.7364151,-0.60235614,-0.43245557
-0.75472265,-0.7233678,-0.5929627,-0.42235884
-0.77674955,-0.71033084,-0.5837226,-0.41231263
-0.7917264,-0.7019704,-0.5776383,-0.4055279
-0.80103433,-0.6991099,-0.57612205,-0.40375054
-0.802646,-0.7009076,-0.5782324,-0.4060619
-0.7890527,-0.7081098,-0.58363277,-0.41220716
-0.77730185,-0.71597135,-0.5898397,-0.41916123
-0.7670023,-0.7223682,-0.5946603,-0.42450312
-0.75820243,-0.729414,-0.60034734,-0.43079877
-0.76150876,-0.7289892,-0.60066116,-0.43123835
-0.7793465,-0.72120744,-0.59592575,-0.4260987
-0.79229474,-0.7164098,-0.5931262,-0.42298427
-0.8094039,-0.71079856,-0.5898581,-0.41917008
-0.805939,-0.71127087,-0.58985823,-0.41922244
-0.7935897,-0.7143764,-0.59127045,-0.42096496
-0.7801114,-0.7185627,-0.5933574,-0.423298
-0.77047914,-0.72241265,-0.5955022,-0.4255763
-0.75400466,-0.7295071,-0.59950995,-0.4297629
-0.73503304,-0.73899305,-0.60520226,-0.43568906
-0.7230307,-0.7447692,-0.6083693,-0.43886676
-0.717704,-0.74562925,-0.6079954,-0.4383037
-0.7117201,-0.7475448,-0.6085751,-0.43881774
-0.71098715,-0.7477088,-0.60855985,-0.438819
-0.7162774,-0.74492383,-0.6068615,-0.437025
-0.70632046,-0.75201297,-0.61192375,-0.44237775
-0.69969887,-0.7581833,-0.61680925,-0.4476775
-0.6923002,-0.7645485,-0.6218118,-0.45308492
-0.6871731,-0.7691673,-0.62545484,-0.45698538
-0.68337774,-0.77229005,-0.6279197,-0.4596808
-0.6767807,-0.7767715,-0.63119256,-0.4632668
-0.654711,-0.78950393,-0.6393766,-0.4718534
-0.62402165,-0.80060494,-0.6439253,-0.47624528
-0.61062145,-0.8032832,-0.64360684,-0.47559303
-0.61606133,-0.80279523,-0.6443318,-0.47650406
-0.620936,-0.8012331,-0.64385474,-0.4761242
-0.6161539,-0.80057436,-0.6419195,-0.4738292
-0.5955903,-0.8027679,-0.6390587,-0.47024632
-0.5878157,-0.8020388,-0.6361449,-0.46686321
-0.6001258,-0.79816926,-0.635021,-0.465747
-0.59863836,-0.79663277,-0.63287544,-0.46332848
-0.5918738,-0.79418373,-0.6284181,-0.45820403
-0.6000507,-0.7913836,-0.62754065,-0.45737022
-0.6100596,-0.7887948,-0.627379,-0.45747256
-0.61870146,-0.78652984,-0.62715745,-0.4574464
-0.61925495,-0.787448,-0.6282016,-0.45858508
-0.59514105,-0.79494965,-0.6302294,-0.4603136
-0.5712817,-0.7986267,-0.6279128,-0.45738316
-0.55974245,-0.80000865,-0.62606645,-0.45526
-0.5498847,-0.80009246,-0.62329745,-0.45217285
-0.5440546,-0.800308,-0.6218654,-0.45059747
-0.5403303,-0.80028963,-0.6208263,-0.44954312
-0.5376044,-0.8003358,-0.62020576,-0.4489111
-0.53514665,-0.79934525,-0.6184664,-0.4471269
-0.53036857,-0.7957416,-0.6132442,-0.44163975
-0.5269263,-0.79270595,-0.6091337,-0.43739223
-0.52597356,-0.7905602,-0.6065586,-0.43460187
-0.5250828,-0.78841543,-0.60398793,-0.431934
-0.52382326,-0.7847191,-0.59973633,-0.4272904
-0.5229541,-0.7811733,-0.59577894,-0.42304757
-0.52254474,-0.7785145,-0.59287107,-0.4199225
-0.5234705,-0.77637506,-0.5907703,-0.4176662
-0.5255054,-0.7762589,-0.59093505,-0.4177186
-0.52971315,-0.7790172,-0.5944869,-0.42115432
-0.5327046,-0.7816707,-0.59796315,-0.4248605
-0.5386415,-0.7871072,-0.6051625,-0.43241218
-0.5445018,-0.79244506,-0.61270165,-0.44046485
-0.5457095,-0.79556835,-0.616555,-0.44470227
-0.5467741,-0.79870546,-0.6204103,-0.448947
-0.5563392,-0.80409515,-0.62947756,-0.458978
-0.5723243,-0.8078977,-0.6385554,-0.46929437
-0.5892986,-0.808719,-0.6440526,-0.47572678
-0.6038034,-0.80755544,-0.6464566,-0.47864416
-0.6216285,-0.80430025,-0.6472654,-0.47996464
-0.637507,-0.798005,-0.6443757,-0.47704372
-0.64852065,-0.7928555,-0.6415298,-0.47411397
-0.6536387,-0.7889441,-0.6385767,-0.47092554
-0.65841067,-0.78545773,-0.63590914,-0.46797264
-0.66555804,-0.78000945,-0.63177866,-0.46351779
-0.6714743,-0.7751758,-0.6279954,-0.45938784
-0.6742718,-0.77141035,-0.62454057,-0.4555102
-0.67774963,-0.7686802,-0.622382,-0.4531613
-0.67946875,-0.76678336,-0.62082267,-0.45151067
-0.67115456,-0.7703028,-0.6224831,-0.45313513
-0.6448166,-0.7807669,-0.62726086,-0.45789534
-0.60882443,-0.79160386,-0.62995183,-0.460151
-0.5874932,-0.7963002,-0.6295375,-0.45932072
-0.57237995,-0.7998928,-0.62934756,-0.45888287
-0.5585547,-0.8010219,-0.62676275,-0.455856
-0.5518797,-0.80161875,-0.62551904,-0.45446882
-0.54779625,-0.80221575,-0.6250276,-0.4539292
-0.54286677,-0.80167377,-0.62306607,-0.45175922
-0.5412132,-0.8021022,-0.62293226,-0.45166594
-0.53944415,-0.80146116,-0.62170726,-0.45046127
-0.5361385,-0.79871696,-0.6177766,-0.44614133
-0.5373935,-0.7983114,-0.6176044,-0.4459866
-0.5400002,-0.7977563,-0.6175424,-0.44583243
-0.53885674,-0.79532987,-0.61444956,-0.44249588
-0.53789693,-0.7937904,-0.6124528,-0.4403456
-0.53737116,-0.7916201,-0.60997504,-0.43764332
-0.53953314,-0.78864235,-0.60729134,-0.43474346
-0.5418204,-0.78714454,-0.6061462,-0.4334896
-0.54359996,-0.7864528,-0.6058618,-0.43307984
-0.54140174,-0.7854172,-0.6042407,-0.43133247
-0.5410179,-0.7860925,-0.6048477,-0.4320457
-0.54160917,-0.78828865,-0.607429,-0.434809
-0.5425465,-0.7913126,-0.61101,-0.43871117
-0.5426358,-0.793577,-0.61361474,-0.4415893
-0.540214,-0.79524314,-0.6150784,-0.44321054
-0.5383639,-0.7972382,-0.6168689,-0.4452005
-0.53788924,-0.7992563,-0.61909103,-0.44761184
-0.54110545,-0.8017444,-0.62276596,-0.45164007
-0.54084367,-0.8020658,-0.62296486,-0.45190936
-0.54109526,-0.8016496,-0.6226299,-0.45150673
-0.54211336,-0.8011165,-0.6222396,-0.45105892
-0.54089236,-0.79968464,-0.62017643,-0.44882166
-0.53677016,-0.7967073,-0.615662,-0.44403008
-0.5379967,-0.7946795,-0.6136824,-0.44184566
-0.5390643,-0.7923247,-0.6113477,-0.43917412
-0.5418573,-0.7903218,-0.6099729,-0.43760416
-0.5414284,-0.7873934,-0.6066303,-0.43398422
-0.53622746,-0.78325295,-0.60070246,-0.427629
-0.5327872,-0.7803837,-0.59681314,-0.42359582
-0.5314172,-0.7795571,-0.5956514,-0.42234075
-0.5333323,-0.781302,-0.5979706,-0.42479405
-0.5361536,-0.7851592,-0.60279846,-0.42998382
-0.53956616,-0.78951657,-0.6084765,-0.43602148
-0.5362694,-0.79099256,-0.60925466,-0.43690133
-0.531994,-0.79077756,-0.60806966,-0.43576846
-0.5285127,-0.7909404,-0.6074895,-0.43541545
-0.5268121,-0.7915628,-0.6078761,-0.43601903
-0.5276611,-0.7934319,-0.61001915,-0.4383484
-0.5243859,-0.7920022,-0.6078489,-0.4362251
-0.5219551,-0.790424,-0.6057781,-0.43417984
-0.5215171,-0.7891942,-0.60437614,-0.43267614
-0.52147686,-0.7874846,-0.6025064,-0.4305131
-0.52153033,-0.7853963,-0.6002648,-0.4280457
-0.5193375,-0.78167164,-0.59594196,-0.4235967
-0.52311873,-0.7814182,-0.596184,-0.42354766
-0.5404687,-0.7884606,-0.6074291,-0.43477377
-0.5517705,-0.7900541,-0.61242294,-0.440068
-0.5613541,-0.79069626,-0.61595994,-0.4439758
